label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.19|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000158270|gene|9606
coexpressed_with|2.18|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000112175|gene|9606
coexpressed_with|2.18|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000109099|gene|9606
coexpressed_with|2.17|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000005471|gene|9606
coexpressed_with|2.17|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000122121|gene|9606
coexpressed_with|2.15|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000131634|gene|9606
coexpressed_with|2.15|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000121068|gene|9606
coexpressed_with|2.15|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000107317|gene|9606
coexpressed_with|2.14|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134817|gene|9606
coexpressed_with|2.13|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000135678|gene|9606
coexpressed_with|2.11|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000077943|gene|9606
coexpressed_with|2.11|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000146147|gene|9606
coexpressed_with|2.11|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000196569|gene|9606
coexpressed_with|2.1|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000134871|gene|9606
coexpressed_with|2.1|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000243649|gene|9606
coexpressed_with|2.09|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000181036|gene|9606
coexpressed_with|2.08|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000109846|gene|9606
coexpressed_with|2.08|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000171659|gene|9606
coexpressed_with|2.08|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000116991|gene|9606
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000175183|gene|9606
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000011600|gene|9606
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000178878|gene|9606
coexpressed_with|2.07|CoXPresdb|ENSG00000175899|gene|https://coxpresdb.jp/|ENSG00000179144|gene|9606
