label|score|source|source_id|source_type|source_url|target_id|target_type|taxon_id
coexpressed_with|2.43|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052423|gene|7227
coexpressed_with|2.43|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0039149|gene|7227
coexpressed_with|2.43|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0050009|gene|7227
coexpressed_with|2.43|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0050345|gene|7227
coexpressed_with|2.42|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0287618|gene|7227
coexpressed_with|2.42|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0267470|gene|7227
coexpressed_with|2.41|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0026199|gene|7227
coexpressed_with|2.41|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0015380|gene|7227
coexpressed_with|2.41|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0030479|gene|7227
coexpressed_with|2.39|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0041094|gene|7227
coexpressed_with|2.38|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266649|gene|7227
coexpressed_with|2.37|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0034002|gene|7227
coexpressed_with|2.37|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0036446|gene|7227
coexpressed_with|2.36|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0266937|gene|7227
coexpressed_with|2.35|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265487|gene|7227
coexpressed_with|2.35|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0034737|gene|7227
coexpressed_with|2.35|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0086680|gene|7227
coexpressed_with|2.35|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0025712|gene|7227
coexpressed_with|2.34|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0051955|gene|7227
coexpressed_with|2.34|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0052944|gene|7227
coexpressed_with|2.33|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0263117|gene|7227
coexpressed_with|2.33|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0265104|gene|7227
coexpressed_with|2.32|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0032151|gene|7227
coexpressed_with|2.31|CoXPresdb|FBGN0267668|gene|https://coxpresdb.jp/|FBGN0263930|gene|7227
