source	target	score
ENSG00000121410	ENSG00000142549	1.77
ENSG00000121410	ENSG00000142235	1.77
ENSG00000121410	ENSG00000182774	1.77
ENSG00000121410	ENSG00000172382	1.77
ENSG00000121410	ENSG00000166471	1.77
ENSG00000121410	ENSG00000127445	1.76
ENSG00000121410	ENSG00000177868	1.76
ENSG00000121410	ENSG00000156482	1.76
ENSG00000121410	ENSG00000164008	1.76
ENSG00000121410	ENSG00000251580	1.76
ENSG00000121410	ENSG00000185527	1.76
ENSG00000121410	ENSG00000079150	1.76
ENSG00000121410	ENSG00000182809	1.76
ENSG00000121410	ENSG00000115355	1.76
ENSG00000121410	ENSG00000215644	1.76
ENSG00000121410	ENSG00000186907	1.76
ENSG00000121410	ENSG00000223478	1.75
ENSG00000121410	ENSG00000147403	1.75
ENSG00000121410	ENSG00000188542	1.75
ENSG00000121410	ENSG00000176101	1.75
ENSG00000121410	ENSG00000198585	1.75
ENSG00000121410	ENSG00000168701	1.75
ENSG00000121410	ENSG00000165915	1.75
ENSG00000121410	ENSG00000290988	1.75
ENSG00000121410	ENSG00000110245	1.75
ENSG00000121410	ENSG00000213920	1.74
ENSG00000121410	ENSG00000161681	1.74
ENSG00000121410	ENSG00000268516	1.74
ENSG00000121410	ENSG00000173465	1.74
ENSG00000121410	ENSG00000134285	1.74
ENSG00000121410	ENSG00000143515	1.74
ENSG00000121410	ENSG00000115255	1.74
ENSG00000121410	ENSG00000100528	1.74
ENSG00000121410	ENSG00000153902	1.74
ENSG00000121410	ENSG00000071537	1.74
ENSG00000121410	ENSG00000198910	1.74
ENSG00000121410	ENSG00000105376	1.73
ENSG00000121410	ENSG00000257261	1.73
ENSG00000121410	ENSG00000204514	1.73
ENSG00000121410	ENSG00000213889	1.73
ENSG00000121410	ENSG00000125534	1.73
ENSG00000121410	ENSG00000247596	1.73
ENSG00000121410	ENSG00000138613	1.73
ENSG00000121410	ENSG00000105696	1.73
ENSG00000121410	ENSG00000172780	1.73
ENSG00000121410	ENSG00000130755	1.73
ENSG00000121410	ENSG00000160408	1.73
ENSG00000121410	ENSG00000228278	1.73
ENSG00000121410	ENSG00000116337	1.73
ENSG00000121410	ENSG00000177721	1.73
ENSG00000121410	ENSG00000198252	1.73
ENSG00000121410	ENSG00000004139	1.72
ENSG00000121410	ENSG00000221983	1.72
ENSG00000121410	ENSG00000101204	1.72
ENSG00000121410	ENSG00000167645	1.72
ENSG00000121410	ENSG00000166595	1.72
ENSG00000121410	ENSG00000144713	1.72
ENSG00000121410	ENSG00000176909	1.72
ENSG00000121410	ENSG00000267454	1.72
ENSG00000121410	ENSG00000185088	1.72
ENSG00000121410	ENSG00000196544	1.72
ENSG00000121410	ENSG00000186891	1.72
ENSG00000121410	ENSG00000244414	1.71
ENSG00000121410	ENSG00000250571	1.71
ENSG00000121410	ENSG00000115457	1.71
ENSG00000121410	ENSG00000227051	1.71
ENSG00000121410	ENSG00000171812	1.71
ENSG00000121410	ENSG00000198429	1.71
ENSG00000121410	ENSG00000197712	1.71
ENSG00000121410	ENSG00000169826	1.71
ENSG00000121410	ENSG00000139625	1.71
ENSG00000121410	ENSG00000102030	1.71
ENSG00000121410	ENSG00000149761	1.71
ENSG00000121410	ENSG00000134109	1.71
ENSG00000121410	ENSG00000130244	1.70
ENSG00000121410	ENSG00000173818	1.70
ENSG00000121410	ENSG00000225177	1.70
ENSG00000121410	ENSG00000198546	1.70
ENSG00000121410	ENSG00000175906	1.70
ENSG00000121410	ENSG00000172638	1.70
ENSG00000121410	ENSG00000142544	1.70
ENSG00000121410	ENSG00000116157	1.70
ENSG00000121410	ENSG00000126259	1.70
ENSG00000121410	ENSG00000168899	1.70
ENSG00000121410	ENSG00000199753	1.70
ENSG00000121410	ENSG00000159753	1.70
ENSG00000121410	ENSG00000172465	1.69
ENSG00000121410	ENSG00000176472	1.69
ENSG00000121410	ENSG00000109736	1.69
ENSG00000121410	ENSG00000134330	1.69
ENSG00000121410	ENSG00000176182	1.69
ENSG00000121410	ENSG00000125691	1.69
ENSG00000121410	ENSG00000099904	1.69
ENSG00000121410	ENSG00000154134	1.69
ENSG00000121410	ENSG00000171611	1.69
ENSG00000121410	ENSG00000004838	1.69
ENSG00000121410	ENSG00000180479	1.69
ENSG00000121410	ENSG00000159164	1.69
ENSG00000121410	ENSG00000117448	1.69
ENSG00000121410	ENSG00000130208	1.69
ENSG00000121410	ENSG00000189114	1.68
ENSG00000121410	ENSG00000196465	1.68
ENSG00000121410	ENSG00000171608	1.68
ENSG00000121410	ENSG00000099385	1.68
ENSG00000121410	ENSG00000180209	1.68
ENSG00000121410	ENSG00000182327	1.68
ENSG00000121410	ENSG00000185504	1.68
ENSG00000121410	ENSG00000175768	1.68
ENSG00000121410	ENSG00000130775	1.68
ENSG00000121410	ENSG00000099822	1.68
ENSG00000121410	ENSG00000167664	1.68
ENSG00000121410	ENSG00000110171	1.68
ENSG00000121410	ENSG00000204498	1.67
ENSG00000121410	ENSG00000179909	1.67
ENSG00000121410	ENSG00000138468	1.67
ENSG00000121410	ENSG00000168894	1.67
ENSG00000121410	ENSG00000272288	1.67
ENSG00000121410	ENSG00000169241	1.67
ENSG00000121410	ENSG00000110811	1.67
ENSG00000121410	ENSG00000118181	1.67
ENSG00000121410	ENSG00000116032	1.67
ENSG00000121410	ENSG00000214736	1.66
ENSG00000121410	ENSG00000213996	1.66
ENSG00000121410	ENSG00000213366	1.66
ENSG00000121410	ENSG00000077585	1.66
ENSG00000121410	ENSG00000114450	1.66
ENSG00000121410	ENSG00000105379	1.66
ENSG00000121410	ENSG00000162976	1.66
ENSG00000121410	ENSG00000169992	1.66
ENSG00000121410	ENSG00000018869	1.66
ENSG00000121410	ENSG00000133460	1.66
ENSG00000121410	ENSG00000164938	1.65
ENSG00000121410	ENSG00000139269	1.65
ENSG00000121410	ENSG00000104814	1.65
ENSG00000121410	ENSG00000225978	1.65
ENSG00000121410	ENSG00000165898	1.65
ENSG00000121410	ENSG00000088881	1.65
ENSG00000121410	ENSG00000005471	1.65
ENSG00000121410	ENSG00000005513	1.65
ENSG00000121410	ENSG00000161654	1.65
ENSG00000121410	ENSG00000174276	1.65
ENSG00000121410	ENSG00000163923	1.65
ENSG00000121410	ENSG00000163703	1.65
ENSG00000121410	ENSG00000132855	1.65
ENSG00000121410	ENSG00000198961	1.65
ENSG00000121410	ENSG00000140990	1.65
ENSG00000121410	ENSG00000149541	1.65
ENSG00000121410	ENSG00000172482	1.65
ENSG00000121410	ENSG00000166793	1.64
ENSG00000121410	ENSG00000130511	1.64
ENSG00000121410	ENSG00000182272	1.64
ENSG00000121410	ENSG00000131871	1.64
ENSG00000121410	ENSG00000071246	1.64
ENSG00000121410	ENSG00000132718	1.64
ENSG00000121410	ENSG00000257108	1.64
ENSG00000121410	ENSG00000135596	1.64
ENSG00000121410	ENSG00000143774	1.64
ENSG00000121410	ENSG00000105371	1.63
ENSG00000121410	ENSG00000213930	1.63
ENSG00000121410	ENSG00000141391	1.63
ENSG00000121410	ENSG00000187664	1.63
ENSG00000121410	ENSG00000132563	1.63
ENSG00000121410	ENSG00000231500	1.63
ENSG00000121410	ENSG00000233016	1.63
ENSG00000121410	ENSG00000198346	1.63
ENSG00000121410	ENSG00000135643	1.63
ENSG00000121410	ENSG00000172922	1.63
ENSG00000121410	ENSG00000177599	1.63
ENSG00000121410	ENSG00000105583	1.63
ENSG00000121410	ENSG00000013016	1.63
ENSG00000121410	ENSG00000130813	1.63
ENSG00000121410	ENSG00000169902	1.63
ENSG00000121410	ENSG00000166886	1.63
ENSG00000121410	ENSG00000116586	1.63
ENSG00000121410	ENSG00000108784	1.62
ENSG00000121410	ENSG00000129946	1.62
ENSG00000121410	ENSG00000112249	1.62
ENSG00000121410	ENSG00000115350	1.62
ENSG00000121410	ENSG00000197782	1.62
ENSG00000121410	ENSG00000212864	1.62
ENSG00000121410	ENSG00000062582	1.62
ENSG00000121410	ENSG00000204444	1.62
ENSG00000121410	ENSG00000122787	1.62
ENSG00000121410	ENSG00000291027	1.62
ENSG00000121410	ENSG00000134049	1.61
ENSG00000121410	ENSG00000095539	1.61
ENSG00000121410	ENSG00000177875	1.61
ENSG00000121410	ENSG00000197380	1.61
ENSG00000121410	ENSG00000197016	1.61
ENSG00000121410	ENSG00000142546	1.61
ENSG00000121410	ENSG00000109184	1.61
ENSG00000121410	ENSG00000171530	1.61
ENSG00000121410	ENSG00000130733	1.61
ENSG00000121410	ENSG00000164978	1.61
ENSG00000121410	ENSG00000204186	1.61
ENSG00000121410	ENSG00000254531	1.61
ENSG00000121410	ENSG00000101294	1.61
ENSG00000121410	ENSG00000139193	1.61
ENSG00000121410	ENSG00000173715	1.61
ENSG00000121410	ENSG00000183172	1.61
ENSG00000121410	ENSG00000181035	1.61
ENSG00000121410	ENSG00000141485	1.61
ENSG00000121410	ENSG00000119559	1.61
ENSG00000121410	ENSG00000140682	1.61
ENSG00000121410	ENSG00000266904	1.60
ENSG00000121410	ENSG00000196776	1.60
ENSG00000121410	ENSG00000133619	1.60
ENSG00000121410	ENSG00000176731	1.60
ENSG00000121410	ENSG00000134594	1.60
ENSG00000121410	ENSG00000105290	1.60
ENSG00000121410	ENSG00000089327	1.60
ENSG00000121410	ENSG00000108786	1.60
ENSG00000121410	ENSG00000197937	1.60
ENSG00000121410	ENSG00000181007	1.60
ENSG00000121410	ENSG00000105639	1.60
ENSG00000121410	ENSG00000102032	1.60
ENSG00000121410	ENSG00000220201	1.59
ENSG00000121410	ENSG00000125356	1.59
ENSG00000121410	ENSG00000113971	1.59
ENSG00000121410	ENSG00000117091	1.59
ENSG00000121410	ENSG00000114391	1.59
ENSG00000121410	ENSG00000142065	1.59
ENSG00000121410	ENSG00000213753	1.59
ENSG00000121410	ENSG00000173542	1.59
ENSG00000121410	ENSG00000102409	1.59
ENSG00000121410	ENSG00000172232	1.59
ENSG00000121410	ENSG00000135390	1.59
ENSG00000121410	ENSG00000236618	1.58
ENSG00000121410	ENSG00000157350	1.58
ENSG00000121410	ENSG00000163479	1.58
ENSG00000121410	ENSG00000163815	1.58
ENSG00000121410	ENSG00000223482	1.58
ENSG00000121410	ENSG00000169692	1.58
ENSG00000121410	ENSG00000089486	1.58
ENSG00000121410	ENSG00000242259	1.58
ENSG00000121410	ENSG00000167123	1.58
ENSG00000121410	ENSG00000111843	1.58
ENSG00000121410	ENSG00000160813	1.58
ENSG00000121410	ENSG00000161179	1.58
ENSG00000121410	ENSG00000168653	1.58
ENSG00000121410	ENSG00000197647	1.57
ENSG00000121410	ENSG00000152700	1.57
ENSG00000121410	ENSG00000227372	1.57
ENSG00000121410	ENSG00000099331	1.57
ENSG00000121410	ENSG00000181038	1.57
ENSG00000121410	ENSG00000087116	1.57
ENSG00000121410	ENSG00000240857	1.57
ENSG00000121410	ENSG00000169093	1.57
ENSG00000121410	ENSG00000116882	1.57
ENSG00000121410	ENSG00000127452	1.56
ENSG00000121410	ENSG00000213722	1.56
ENSG00000121410	ENSG00000169972	1.56
ENSG00000121410	ENSG00000105146	1.56
ENSG00000121410	ENSG00000196696	1.56
ENSG00000121410	ENSG00000117016	1.56
ENSG00000121410	ENSG00000269313	1.56
ENSG00000121410	ENSG00000185669	1.56
ENSG00000121410	ENSG00000173621	1.56
ENSG00000121410	ENSG00000260807	1.56
ENSG00000121410	ENSG00000267855	1.56
ENSG00000121410	ENSG00000183496	1.56
ENSG00000121410	ENSG00000271601	1.56
ENSG00000121410	ENSG00000113621	1.56
ENSG00000121410	ENSG00000177888	1.56
ENSG00000121410	ENSG00000141295	1.56
ENSG00000121410	ENSG00000110887	1.55
ENSG00000121410	ENSG00000118369	1.55
ENSG00000121410	ENSG00000105829	1.55
ENSG00000121410	ENSG00000123561	1.55
ENSG00000121410	ENSG00000162804	1.55
ENSG00000121410	ENSG00000100575	1.55
ENSG00000121410	ENSG00000176340	1.55
ENSG00000121410	ENSG00000126218	1.55
ENSG00000121410	ENSG00000112655	1.55
ENSG00000121410	ENSG00000169439	1.55
ENSG00000121410	ENSG00000158457	1.55
ENSG00000121410	ENSG00000291230	1.55
ENSG00000121410	ENSG00000227398	1.55
ENSG00000121410	ENSG00000169926	1.55
ENSG00000121410	ENSG00000169220	1.55
ENSG00000121410	ENSG00000213638	1.55
ENSG00000121410	ENSG00000105088	1.55
ENSG00000121410	ENSG00000131791	1.55
ENSG00000121410	ENSG00000213316	1.54
ENSG00000121410	ENSG00000166341	1.54
ENSG00000121410	ENSG00000117151	1.54
ENSG00000121410	ENSG00000187187	1.54
ENSG00000121410	ENSG00000139200	1.54
ENSG00000121410	ENSG00000153933	1.54
ENSG00000121410	ENSG00000109072	1.54
ENSG00000121410	ENSG00000103449	1.54
ENSG00000121410	ENSG00000081692	1.54
ENSG00000121410	ENSG00000164919	1.54
ENSG00000121410	ENSG00000132693	1.54
ENSG00000121410	ENSG00000123384	1.54
ENSG00000121410	ENSG00000135940	1.54
ENSG00000121410	ENSG00000281335	1.54
ENSG00000121410	ENSG00000087086	1.54
ENSG00000121410	ENSG00000182566	1.54
ENSG00000121410	ENSG00000101940	1.54
ENSG00000121410	ENSG00000181458	1.53
ENSG00000121410	ENSG00000089820	1.53
ENSG00000121410	ENSG00000174748	1.53
ENSG00000121410	ENSG00000005469	1.53
ENSG00000121410	ENSG00000119965	1.53
ENSG00000121410	ENSG00000285533	1.53
ENSG00000121410	ENSG00000197808	1.53
ENSG00000121410	ENSG00000165434	1.53
ENSG00000121410	ENSG00000196267	1.53
ENSG00000121410	ENSG00000164182	1.52
ENSG00000121410	ENSG00000226137	1.52
ENSG00000121410	ENSG00000204314	1.52
ENSG00000121410	ENSG00000119655	1.52
ENSG00000121410	ENSG00000135686	1.52
ENSG00000121410	ENSG00000198960	1.52
ENSG00000121410	ENSG00000099308	1.52
ENSG00000121410	ENSG00000125458	1.52
ENSG00000121410	ENSG00000138744	1.52
ENSG00000121410	ENSG00000171604	1.52
ENSG00000121410	ENSG00000267058	1.52
ENSG00000121410	ENSG00000139684	1.52
ENSG00000121410	ENSG00000162065	1.52
ENSG00000121410	ENSG00000033100	1.52
ENSG00000121410	ENSG00000105617	1.52
ENSG00000121410	ENSG00000089157	1.52
ENSG00000121410	ENSG00000213762	1.51
ENSG00000121410	ENSG00000186301	1.51
ENSG00000121410	ENSG00000198077	1.51
ENSG00000121410	ENSG00000174132	1.51
ENSG00000121410	ENSG00000161970	1.51
ENSG00000121410	ENSG00000131375	1.51
ENSG00000121410	ENSG00000106236	1.51
ENSG00000121410	ENSG00000175324	1.51
ENSG00000121410	ENSG00000166797	1.51
ENSG00000121410	ENSG00000129158	1.51
ENSG00000121410	ENSG00000088298	1.51
ENSG00000121410	ENSG00000110717	1.51
ENSG00000121410	ENSG00000100316	1.51
ENSG00000121410	ENSG00000122971	1.51
ENSG00000121410	ENSG00000178772	1.51
ENSG00000121410	ENSG00000141854	1.50
ENSG00000121410	ENSG00000051108	1.50
ENSG00000121410	ENSG00000167711	1.50
ENSG00000121410	ENSG00000142173	1.50
ENSG00000121410	ENSG00000105699	1.50
ENSG00000121410	ENSG00000006638	1.50
ENSG00000121410	ENSG00000164406	1.50
ENSG00000121410	ENSG00000180340	1.50
ENSG00000121410	ENSG00000130649	1.50
ENSG00000121410	ENSG00000169750	1.50
ENSG00000121410	ENSG00000055955	1.50
ENSG00000121410	ENSG00000235314	1.50
ENSG00000121410	ENSG00000176593	1.50
ENSG00000121410	ENSG00000074695	1.49
ENSG00000121410	ENSG00000011132	1.49
ENSG00000121410	ENSG00000239911	1.49
ENSG00000121410	ENSG00000076351	1.49
ENSG00000121410	ENSG00000105426	1.49
ENSG00000121410	ENSG00000171067	1.49
ENSG00000121410	ENSG00000055950	1.49
ENSG00000121410	ENSG00000064545	1.48
ENSG00000121410	ENSG00000196839	1.48
ENSG00000121410	ENSG00000147119	1.48
ENSG00000121410	ENSG00000135617	1.48
ENSG00000121410	ENSG00000237940	1.48
ENSG00000121410	ENSG00000169696	1.48
ENSG00000121410	ENSG00000059122	1.48
ENSG00000121410	ENSG00000105227	1.48
ENSG00000121410	ENSG00000184203	1.48
ENSG00000121410	ENSG00000179588	1.48
ENSG00000121410	ENSG00000186153	1.48
ENSG00000121410	ENSG00000180822	1.48
ENSG00000121410	ENSG00000178093	1.48
ENSG00000121410	ENSG00000099849	1.48
ENSG00000121410	ENSG00000090013	1.48
ENSG00000121410	ENSG00000267796	1.48
ENSG00000121410	ENSG00000130827	1.48
ENSG00000121410	ENSG00000178057	1.47
ENSG00000121410	ENSG00000291171	1.47
ENSG00000121410	ENSG00000255974	1.47
ENSG00000121410	ENSG00000280741	1.47
ENSG00000121410	ENSG00000177854	1.47
ENSG00000121410	ENSG00000121417	1.47
ENSG00000121410	ENSG00000257605	1.47
ENSG00000121410	ENSG00000129911	1.47
ENSG00000121410	ENSG00000104918	1.47
ENSG00000121410	ENSG00000106993	1.47
ENSG00000121410	ENSG00000167967	1.47
ENSG00000121410	ENSG00000131094	1.47
ENSG00000121410	ENSG00000151327	1.46
ENSG00000121410	ENSG00000092051	1.46
ENSG00000121410	ENSG00000168994	1.46
ENSG00000121410	ENSG00000040608	1.46
ENSG00000121410	ENSG00000161016	1.46
ENSG00000121410	ENSG00000130956	1.46
ENSG00000121410	ENSG00000197540	1.46
ENSG00000121410	ENSG00000256576	1.46
ENSG00000121410	ENSG00000002933	1.46
ENSG00000121410	ENSG00000153006	1.46
ENSG00000121410	ENSG00000135094	1.46
ENSG00000121410	ENSG00000270392	1.45
ENSG00000121410	ENSG00000067167	1.45
ENSG00000121410	ENSG00000166734	1.45
ENSG00000121410	ENSG00000172057	1.45
ENSG00000121410	ENSG00000068912	1.45
ENSG00000121410	ENSG00000174109	1.45
ENSG00000121410	ENSG00000188868	1.45
ENSG00000121410	ENSG00000117862	1.45
ENSG00000121410	ENSG00000088854	1.45
ENSG00000121410	ENSG00000149600	1.45
ENSG00000121410	ENSG00000184436	1.45
ENSG00000121410	ENSG00000174684	1.45
ENSG00000121410	ENSG00000029364	1.45
ENSG00000121410	ENSG00000242516	1.45
ENSG00000121410	ENSG00000220008	1.45
ENSG00000121410	ENSG00000237949	1.45
ENSG00000121410	ENSG00000140691	1.45
ENSG00000121410	ENSG00000204392	1.45
ENSG00000121410	ENSG00000196476	1.44
ENSG00000121410	ENSG00000215845	1.44
ENSG00000121410	ENSG00000180953	1.44
ENSG00000121410	ENSG00000164038	1.44
ENSG00000121410	ENSG00000113492	1.44
ENSG00000121410	ENSG00000167394	1.44
ENSG00000121410	ENSG00000205220	1.44
ENSG00000121410	ENSG00000163626	1.44
ENSG00000121410	ENSG00000198771	1.44
ENSG00000121410	ENSG00000135144	1.44
ENSG00000121410	ENSG00000106268	1.44
ENSG00000121410	ENSG00000137692	1.44
ENSG00000121410	ENSG00000123933	1.43
ENSG00000121410	ENSG00000108298	1.43
ENSG00000121410	ENSG00000153086	1.43
ENSG00000121410	ENSG00000118514	1.43
ENSG00000121410	ENSG00000167968	1.43
ENSG00000121410	ENSG00000197599	1.43
ENSG00000121410	ENSG00000196405	1.43
ENSG00000121410	ENSG00000167566	1.43
ENSG00000121410	ENSG00000170909	1.43
ENSG00000121410	ENSG00000026508	1.43
ENSG00000121410	ENSG00000119906	1.43
ENSG00000121410	ENSG00000166704	1.43
ENSG00000121410	ENSG00000133247	1.43
ENSG00000121410	ENSG00000243147	1.43
ENSG00000121410	ENSG00000149639	1.43
ENSG00000121410	ENSG00000132879	1.43
ENSG00000121410	ENSG00000100865	1.43
ENSG00000121410	ENSG00000105398	1.43
ENSG00000121410	ENSG00000109390	1.43
ENSG00000121410	ENSG00000177989	1.43
ENSG00000121410	ENSG00000214253	1.43
ENSG00000121410	ENSG00000123427	1.43
ENSG00000121410	ENSG00000099992	1.43
ENSG00000121410	ENSG00000178852	1.42
ENSG00000121410	ENSG00000242247	1.42
ENSG00000121410	ENSG00000120725	1.42
ENSG00000121410	ENSG00000037042	1.42
ENSG00000121410	ENSG00000147649	1.42
ENSG00000121410	ENSG00000122026	1.42
ENSG00000121410	ENSG00000171794	1.42
ENSG00000121410	ENSG00000178773	1.42
ENSG00000121410	ENSG00000103269	1.42
ENSG00000121410	ENSG00000114850	1.42
ENSG00000121410	ENSG00000231312	1.42
ENSG00000121410	ENSG00000124444	1.42
ENSG00000121410	ENSG00000135929	1.42
ENSG00000121410	ENSG00000182827	1.42
ENSG00000121410	ENSG00000132661	1.42
ENSG00000121410	ENSG00000138326	1.42
ENSG00000121410	ENSG00000255153	1.42
ENSG00000121410	ENSG00000161328	1.42
ENSG00000121410	ENSG00000145425	1.41
ENSG00000121410	ENSG00000168913	1.41
ENSG00000121410	ENSG00000179886	1.41
ENSG00000121410	ENSG00000134759	1.41
ENSG00000121410	ENSG00000270419	1.41
ENSG00000121410	ENSG00000182749	1.41
ENSG00000121410	ENSG00000161944	1.41
ENSG00000121410	ENSG00000143387	1.41
ENSG00000121410	ENSG00000115935	1.41
ENSG00000121410	ENSG00000179855	1.41
ENSG00000121410	ENSG00000188283	1.41
ENSG00000121410	ENSG00000178381	1.41
ENSG00000121410	ENSG00000099953	1.41
ENSG00000121410	ENSG00000173113	1.41
ENSG00000121410	ENSG00000228709	1.41
ENSG00000121410	ENSG00000111832	1.41
ENSG00000121410	ENSG00000126860	1.41
ENSG00000121410	ENSG00000138834	1.41
ENSG00000121410	ENSG00000137502	1.41
ENSG00000121410	ENSG00000114779	1.41
ENSG00000121410	ENSG00000053371	1.40
ENSG00000121410	ENSG00000184939	1.40
ENSG00000121410	ENSG00000174938	1.40
ENSG00000121410	ENSG00000137100	1.40
ENSG00000121410	ENSG00000164291	1.40
ENSG00000121410	ENSG00000181894	1.40
ENSG00000121410	ENSG00000166289	1.40
ENSG00000121410	ENSG00000161682	1.40
ENSG00000121410	ENSG00000105669	1.40
ENSG00000121410	ENSG00000238142	1.40
ENSG00000121410	ENSG00000205155	1.40
ENSG00000121410	ENSG00000256053	1.40
ENSG00000121410	ENSG00000222041	1.40
ENSG00000121410	ENSG00000174456	1.40
ENSG00000121410	ENSG00000204099	1.40
ENSG00000121410	ENSG00000213337	1.40
ENSG00000121410	ENSG00000291266	1.39
ENSG00000121410	ENSG00000236609	1.39
ENSG00000121410	ENSG00000185189	1.39
ENSG00000121410	ENSG00000125991	1.39
ENSG00000121410	ENSG00000143158	1.39
ENSG00000121410	ENSG00000179761	1.39
ENSG00000121410	ENSG00000124074	1.39
ENSG00000121410	ENSG00000220848	1.39
ENSG00000121410	ENSG00000147100	1.39
ENSG00000121410	ENSG00000185838	1.39
ENSG00000121410	ENSG00000168237	1.39
ENSG00000121410	ENSG00000242110	1.39
ENSG00000121410	ENSG00000105369	1.39
ENSG00000121410	ENSG00000258839	1.38
ENSG00000121410	ENSG00000128829	1.38
ENSG00000121410	ENSG00000010610	1.38
ENSG00000121410	ENSG00000007312	1.38
ENSG00000121410	ENSG00000155304	1.38
ENSG00000121410	ENSG00000171649	1.38
ENSG00000121410	ENSG00000254004	1.38
ENSG00000121410	ENSG00000183615	1.38
ENSG00000121410	ENSG00000165410	1.38
ENSG00000121410	ENSG00000261556	1.38
ENSG00000121410	ENSG00000244242	1.38
ENSG00000121410	ENSG00000137106	1.38
ENSG00000121410	ENSG00000184517	1.38
ENSG00000121410	ENSG00000182685	1.38
ENSG00000121410	ENSG00000149743	1.38
ENSG00000121410	ENSG00000266472	1.38
ENSG00000121410	ENSG00000175390	1.38
ENSG00000121410	ENSG00000160326	1.38
ENSG00000121410	ENSG00000119899	1.38
ENSG00000121410	ENSG00000065923	1.38
ENSG00000121410	ENSG00000244219	1.37
ENSG00000121410	ENSG00000170275	1.37
ENSG00000121410	ENSG00000140093	1.37
ENSG00000121410	ENSG00000185522	1.37
ENSG00000121410	ENSG00000180096	1.37
ENSG00000121410	ENSG00000102984	1.37
ENSG00000121410	ENSG00000197019	1.37
ENSG00000121410	ENSG00000142444	1.37
ENSG00000121410	ENSG00000242612	1.37
ENSG00000121410	ENSG00000034510	1.37
ENSG00000121410	ENSG00000104894	1.37
ENSG00000121410	ENSG00000113889	1.37
ENSG00000121410	ENSG00000166033	1.37
ENSG00000121410	ENSG00000113658	1.37
ENSG00000121410	ENSG00000291141	1.37
ENSG00000121410	ENSG00000105612	1.36
ENSG00000121410	ENSG00000116704	1.36
ENSG00000121410	ENSG00000117543	1.36
ENSG00000121410	ENSG00000255837	1.36
ENSG00000121410	ENSG00000198598	1.36
ENSG00000121410	ENSG00000135272	1.36
ENSG00000121410	ENSG00000169515	1.36
ENSG00000121410	ENSG00000108797	1.36
ENSG00000121410	ENSG00000181690	1.36
ENSG00000121410	ENSG00000188573	1.36
ENSG00000121410	ENSG00000178096	1.36
ENSG00000121410	ENSG00000227507	1.36
ENSG00000121410	ENSG00000111674	1.36
ENSG00000121410	ENSG00000140107	1.36
ENSG00000121410	ENSG00000158552	1.36
ENSG00000121410	ENSG00000166347	1.36
ENSG00000121410	ENSG00000214029	1.36
ENSG00000121410	ENSG00000291043	1.36
ENSG00000121410	ENSG00000104964	1.36
ENSG00000121410	ENSG00000204228	1.36
ENSG00000121410	ENSG00000065600	1.36
ENSG00000121410	ENSG00000163867	1.35
ENSG00000121410	ENSG00000196843	1.35
ENSG00000121410	ENSG00000205542	1.35
ENSG00000121410	ENSG00000132004	1.35
ENSG00000121410	ENSG00000187630	1.35
