db_reference|evidence|label|qualifier|source_id|source_type|target_id|target_type|taxon_id
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000241755|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000241755|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000239855|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000239855|gene|GO_0019814|cellular_component|9606
"[""Reactome:R-HSA-166753""]"|TAS|part_of|"[""located_in""]"|ENSG00000243290|gene|GO_0005576|cellular_component|9606
"[""Reactome:R-HSA-1112666""]"|TAS|part_of|"[""located_in""]"|ENSG00000243290|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000243290|gene|GO_0019814|cellular_component|9606
"[""PMID:25738459""]"|IDA|part_of|"[""located_in""]"|ENSG00000211459|gene|GO_0005615|cellular_component|9606
"[""PMID:29983246""]"|IDA|part_of|"[""located_in""]"|ENSG00000211459|gene|GO_0005634|cellular_component|9606
"[""PMID:29983246""]"|IDA|part_of|"[""located_in""]"|ENSG00000211459|gene|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000280670|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|part_of|"[""located_in""]"|ENSG00000204880|gene|GO_0005829|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|part_of|"[""located_in""]"|ENSG00000204880|gene|GO_0045095|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000281990|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000281990|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""located_in""]"|ENSG00000242473|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000282122|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282122|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282133|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282780|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282420|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000282639|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282639|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282320|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000281958|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282173|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000282651|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000282651|gene|GO_0019814|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000283063|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211717|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211721|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000237254|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211720|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211752|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000211706|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000253291|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000275791|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""part_of""]"|ENSG00000229769|gene|GO_0042101|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000284690|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|part_of|"[""located_in""]"|ENSG00000255151|gene|GO_0005739|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283039|gene|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000282881|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000236782|gene|GO_0016020|cellular_component|9606
"[""PMID:27918561""]"|IDA|part_of|"[""located_in""]"|ENSG00000204272|gene|GO_0000932|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000247595|gene|GO_0005741|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000182974|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000117""]"|IEA|part_of|"[""located_in""]"|ENSG00000212659|gene|GO_0005829|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|part_of|"[""located_in""]"|ENSG00000212659|gene|GO_0045095|cellular_component|9606
"[""GO_REF:0000043""]"|IEA|part_of|"[""located_in""]"|ENSG00000125498|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|part_of|"[""located_in""]"|ENSG00000250366|gene|GO_0005783|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000250366|gene|GO_0005789|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283434|gene|GO_0005634|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000281106|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000235118|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000024""]"|ISS|part_of|"[""located_in""]"|ENSG00000262179|gene|GO_0005886|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000267710|gene|GO_0005576|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000259417|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283654|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000232113|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000262543|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000271824|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000237524|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283439|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000235453|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000002""]"|IEA|part_of|"[""located_in""]"|ENSG00000261649|gene|GO_0005801|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000250673|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283324|gene|GO_0016020|cellular_component|9606
"[""GO_REF:0000044""]"|IEA|part_of|"[""located_in""]"|ENSG00000283267|gene|GO_0005576|cellular_component|9606
